Heure,Courant,Tension,Cellule_min,Cellule_max,Temp1,Temp4,SOC
249.364,15.1,380,3948,3964,20,19,75.6
250.145,15.2,380,3950,3963,20,19,75.6
250.997,15.0,380,3950,3963,20,19,75.6
251.799,15.2,380,3950,3964,20,19,75.6
252.586,15.3,380,3949,3964,20,19,75.6
253.385,15.3,380,3948,3964,20,19,75.6
254.231,15.2,380,3949,3964,20,19,75.6
255.012,15.2,380,3949,3964,20,19,75.6
255.78,15.2,380,3949,3963,20,19,75.6
256.551,15.1,380,3950,3964,20,19,75.6
257.389,15.1,380,3949,3964,20,19,75.6
258.208,15.1,380,3949,3965,20,19,75.6
258.992,15.3,380,3948,3965,20,19,75.6
259.812,15.3,380,3949,3965,20,19,75.6
260.595,15.2,380,3948,3964,20,19,75.7
261.392,15.2,380,3951,3964,20,19,75.7
262.159,15.2,380,3950,3965,20,19,75.7
262.99,15.3,380,3949,3965,20,19,75.7
263.787,15.2,380,3949,3965,20,19,75.7
264.587,15.2,380,3949,3965,20,19,75.7
265.369,15.2,380,3948,3965,20,19,75.7
266.217,15.2,380,3949,3965,20,19,75.7
266.992,15.2,380,3950,3964,20,19,75.7
267.773,15.2,380,3951,3964,20,19,75.7
268.56,15.3,380,3949,3965,20,19,75.7
269.363,15.3,380,3949,3965,20,19,75.7
270.186,15.2,380,3948,3965,20,19,75.7
270.976,15.2,380,3949,3965,20,19,75.7
271.793,15.2,380,3951,3965,20,19,75.7
272.582,15.0,380,3951,3965,20,19,75.7
273.396,15.3,380,3950,3966,20,19,75.7
274.172,15.3,380,3949,3965,20,19,75.7
274.989,15.2,380,3950,3966,20,19,75.7
275.765,15.2,380,3950,3966,20,19,75.7
276.594,15.3,380,3950,3966,20,19,75.7
277.381,15.2,380,3951,3964,20,19,75.7
278.202,15.3,380,3951,3965,20,19,75.7
278.973,15.2,380,3950,3966,20,19,75.7
279.788,15.0,380,3950,3966,20,19,75.7
280.57,15.2,380,3950,3965,20,19,75.7
281.372,15.3,380,3950,3965,20,19,75.8
282.153,15.0,380,3952,3965,20,19,75.8
282.983,15.2,380,3952,3965,20,19,75.8
283.818,15.3,380,3950,3966,20,19,75.8
284.589,15.3,380,3951,3966,20,19,75.8
285.375,15.2,380,3951,3967,20,19,75.8
286.19,15.3,380,3950,3966,20,19,75.8
287.024,15.2,380,3949,3966,20,19,75.8
287.799,15.3,380,3952,3965,20,19,75.8
288.58,15.2,380,3952,3965,20,19,75.8
289.387,15.0,380,3950,3966,20,19,75.8
290.217,15.2,380,3951,3967,20,19,75.8
291.01,15.2,380,3951,3966,20,19,75.8
291.789,15.3,380,3950,3967,20,19,75.8
292.633,15.2,380,3951,3965,20,19,75.8
293.414,15.2,380,3952,3966,20,19,75.8
294.195,15.2,380,3952,3966,20,19,75.8
